5872411b005a0f1e45a79982,107
4d8f3899d265236a566b1b17,119
4d8f3899d265236a566b1b17,59
4c28dafaed0ac9b6a9de60aa,135
4c28dafaed0ac9b6a9de60aa,105
4c28dafaed0ac9b6a9de60aa,31
4cfaab427f2db1f752fa28d4,9
4cfaab427f2db1f752fa28d4,187
589efdf0dc3329197e7048c4,43
589efdf0dc3329197e7048c4,46
4cb7517ee262b60cd76775e0,24
4cb7517ee262b60cd76775e0,30
4bdc6b0f2a3a0f473abdb2b6,79
4bf2d7af98ac0f47993462a8,135
4bf2d7af98ac0f47993462a8,173
4c4c90cef7cc1b8df7a98041,9
4c4c90cef7cc1b8df7a98041,74
4c4c90cef7cc1b8df7a98041,54
4c4c90cef7cc1b8df7a98041,31
4cd9f0f5c3f1f04d33c48c02,86
4cd9f0f5c3f1f04d33c48c02,187
4dfdfbc052b18923031147ae,130
4dfdfbc052b18923031147ae,186
4cc185e5f4448cfa75395798,130
4cc185e5f4448cfa75395798,139
52ec0560498e907b1bd1829d,135
52ec0560498e907b1bd1829d,173
4bc300b3abf49521f51fc393,135
4bc300b3abf49521f51fc393,57
4ea1bd31b8f7e4911e515e1d,9
4ea1bd31b8f7e4911e515e1d,187
556a3cf2498e6e52f1ace375,43
556a3cf2498e6e52f1ace375,46
4dbc0e781e72b351caa7eb88,43
4dbc0e781e72b351caa7eb88,46
4c42046fd7fad13a1f7508da,9
4c42046fd7fad13a1f7508da,187
4bef186b96edc9b6e14c4af2,119
4bef186b96edc9b6e14c4af2,59
4c0d40cf7189c928a9b8d6b6,153
4c0d40cf7189c928a9b8d6b6,44
4c0d40cf7189c928a9b8d6b6,153
4c0d40cf7189c928a9b8d6b6,79
4bb4d51c2ba29c74c756ef2d,4
4bb4d51c2ba29c74c756ef2d,126
4bb4d51c2ba29c74c756ef2d,59
4bbf6bd385fbb713102a7267,53
4bbf6bd385fbb713102a7267,140
4bbf6bd385fbb713102a7267,58
4c2219b911de20a1694684ce,44
4c2219b911de20a1694684ce,153
4c2219b911de20a1694684ce,79
4bb370c342959c7422e9212c,175
4bb370c342959c7422e9212c,191
4b96adcbf964a52077dd34e3,43
4b96adcbf964a52077dd34e3,59
4b0e873af964a520495823e3,126
4b0e873af964a520495823e3,119
4b0e873af964a520495823e3,74
4b0e873af964a520495823e3,54
4b0e873af964a520495823e3,31
4b839d05f964a520410b31e3,159
4b839d05f964a520410b31e3,107
4babad8df964a52089bf3ae3,135
4babad8df964a52089bf3ae3,173
4b5ac6d1f964a5202bd428e3,150
4b5ac6d1f964a5202bd428e3,107
4bb74a63ef159c741ffb76f7,44
4bb74a63ef159c741ffb76f7,153
4bb74a63ef159c741ffb76f7,153
4bb74a63ef159c741ffb76f7,79
4bcdfb1f3aa6ef3bb9020f66,145
4bcdfb1f3aa6ef3bb9020f66,24
4bcdfb1f3aa6ef3bb9020f66,173
4b73f275f964a52038c12de3,74
4b73f275f964a52038c12de3,54
4b73f275f964a52038c12de3,31
4fb63c9b6b742bc412f05409,190
4b8a8935f964a520297132e3,190
4ce27350aba88cfa10205bd7,43
4ce27350aba88cfa10205bd7,59
4c401dceff711b8de7e80f05,130
4c401dceff711b8de7e80f05,186
4f35346de4b07c0116da7385,159
4f35346de4b07c0116da7385,107
4efdb5705c5c51dd2c4b875b,43
4efdb5705c5c51dd2c4b875b,46
53ada2f8498e1d3791e78bf7,59
4f5b69e3e4b075ad7980f07a,105
4f5b69e3e4b075ad7980f07a,31
4b6e889cf964a520ffc02ce3,44
4b6e889cf964a520ffc02ce3,153
4b6e889cf964a520ffc02ce3,79
4d1e2d3d0901721e299e7fa5,130
4d1e2d3d0901721e299e7fa5,186
5904d88af8cbd41891d72128,52
5904d88af8cbd41891d72128,81
5904d88af8cbd41891d72128,112
4baf4ed1f964a520e5f63be3,130
4baf4ed1f964a520e5f63be3,81
4baf4ed1f964a520e5f63be3,112
4e199202ae6092c2765ca388,157
4e199202ae6092c2765ca388,174
4e199202ae6092c2765ca388,165
4b99faf4f964a520ad9935e3,158
4b99faf4f964a520ad9935e3,135
4b99faf4f964a520ad9935e3,9
4b99faf4f964a520ad9935e3,187
4c0bda0cffb8c9b6fad56d61,125
4c0bda0cffb8c9b6fad56d61,138
4bd70d20304fce72a11733ab,127
4da9822b6a2303012ef5a749,159
4da9822b6a2303012ef5a749,107
4b4b2431f964a520009326e3,43
4b4b2431f964a520009326e3,59
4c4ca21839f9d13ab2d01b94,119
4c4ca21839f9d13ab2d01b94,59
4b4b0b98f964a5206d9126e3,43
4b4b0b98f964a5206d9126e3,59
523dccf811d21d525faa20d8,60
4befeb75d4f70f47a645390f,43
4befeb75d4f70f47a645390f,59
4c702856df6b8cfa0962b74d,127
4c291b4097d00f4782eb40ea,35
4c291b4097d00f4782eb40ea,62
4b9ab4caf964a520d1ce35e3,135
4b9ab4caf964a520d1ce35e3,105
4b9ab4caf964a520d1ce35e3,31
51f6e807ccdaaf5408ad15ff,129
51f6e807ccdaaf5408ad15ff,114
51f6e807ccdaaf5408ad15ff,86
51f6e807ccdaaf5408ad15ff,187
4ca1bcc346978cfa8752be7f,43
4ca1bcc346978cfa8752be7f,59
4f9d5034e4b04dce45ae9a3c,52
4f9d5034e4b04dce45ae9a3c,131
4d278152b818a35d7a258c8a,168
4d278152b818a35d7a258c8a,187
4ce7cdbcd99f721ee95cac73,59
4bdae162c79cc928351280e9,130
4bdae162c79cc928351280e9,163
4b6d637df964a52052742ce3,190
4b689ef5f964a5204b832be3,105
4b689ef5f964a5204b832be3,31
4c52fa63989eb7133683b626,127
4b6e87d2f964a520dac02ce3,190
4b6e8859f964a520f7c02ce3,190
4b890db2f964a520361a32e3,130
4b890db2f964a520361a32e3,186
4b8734c2f964a5205bb631e3,130
4b8734c2f964a5205bb631e3,186
4b8732caf964a520efb531e3,130
4b8732caf964a520efb531e3,182
4b8732caf964a520efb531e3,36
4bc624dc04e8b7131184352d,135
4bc624dc04e8b7131184352d,173
4b909636f964a520249133e3,43
4b909636f964a520249133e3,59
4dc8cbffd4c0bf684199626a,140
4dc8cbffd4c0bf684199626a,58
4b873330f964a5200bb631e3,135
4b873330f964a5200bb631e3,173
4b908d6af964a520a08f33e3,159
4b908d6af964a520a08f33e3,107
52b5c4d2498e149067e9a193,130
52b5c4d2498e149067e9a193,186
567302f5498e0010a5f76bf4,130
567302f5498e0010a5f76bf4,186
4bd5df25637ba5932b31f770,153
4bd5df25637ba5932b31f770,79
4dbd83686a23e294ba46e7fc,79
508c0cbce4b04ae58fbd0211,57
4bd399cf046076b0808b7671,59
4fffeca3e4b086e5a74698b3,4
4fffeca3e4b086e5a74698b3,68
4ba4f353f964a5206dc738e3,27
4ba4f353f964a5206dc738e3,147
4ba4f353f964a5206dc738e3,76
4b8ea222f964a520512d33e3,150
4b8ea222f964a520512d33e3,107
4d04e4610e49721e7477737f,84
4b815beaf964a52065a130e3,4
4b815beaf964a52065a130e3,68
4e72d87f196b52816e04af6e,105
4e72d87f196b52816e04af6e,9
4e72d87f196b52816e04af6e,135
4e72d87f196b52816e04af6e,173
4b909576f964a5200a9133e3,126
4b909576f964a5200a9133e3,59
4ce3d44b77ef224b2620457b,130
4ce3d44b77ef224b2620457b,119
4ce3d44b77ef224b2620457b,59
4b7febbaf964a5207d4430e3,130
4b7febbaf964a5207d4430e3,182
4b7febbaf964a5207d4430e3,36
4b90910cf964a520569033e3,130
4b90910cf964a520569033e3,182
4b90910cf964a520569033e3,36
4b9093adf964a520c69033e3,130
4b9093adf964a520c69033e3,186
4b6f044bf964a52020d72ce3,190
4b87365ff964a520afb631e3,159
4b87365ff964a520afb631e3,107
4ba66681f964a5205c4e39e3,190
4b90847bf964a5202f8e33e3,44
4b90847bf964a5202f8e33e3,153
4b90847bf964a5202f8e33e3,79
4b64444ff964a52054a72ae3,130
4b64444ff964a52054a72ae3,182
4b64444ff964a52054a72ae3,36
4b12f4c3f964a520949123e3,17
4b12f4c3f964a520949123e3,130
4b12f4c3f964a520949123e3,116
4d9850a4744f37047bc4eb57,43
4d9850a4744f37047bc4eb57,59
4bb71fddef159c74b9d476f7,43
4bb71fddef159c74b9d476f7,59
4be7d8e89a54a5937a3d0911,130
4be7d8e89a54a5937a3d0911,186
4c889ea297828cfab55d9daa,125
4c889ea297828cfab55d9daa,138
4d7a1bd81bf037040fd9dbd5,119
4d7a1bd81bf037040fd9dbd5,59
4e82d71349016d9ffe9e411e,150
4e82d71349016d9ffe9e411e,107
58b06c7c8cfe5473214abf04,57
4cd661f276ab721e13e9726a,126
4cd661f276ab721e13e9726a,59
4c43f1a9dcd61b8d5ab77a56,130
4c43f1a9dcd61b8d5ab77a56,116
4beef6c640812d7f96ca9c1a,43
4beef6c640812d7f96ca9c1a,59
4f2d970fe4b0c1a818ebfb15,74
4f2d970fe4b0c1a818ebfb15,54
4f2d970fe4b0c1a818ebfb15,31
4b9b55b4f964a520250136e3,43
4b9b55b4f964a520250136e3,59
539964c7498e35589f65a1e8,43
539964c7498e35589f65a1e8,53
539964c7498e35589f65a1e8,55
539964c7498e35589f65a1e8,152
4bf79fb84a67c928e9f623cf,71
4bf79fb84a67c928e9f623cf,68
4b72c2e7f964a52055872de3,153
4b72c2e7f964a52055872de3,79
4bae3272f964a520ed903be3,79
4b54ac37f964a5203fc627e3,71
4b54ac37f964a5203fc627e3,68
4b5d8c86f964a5201c6129e3,153
4b5d8c86f964a5201c6129e3,79
4b5d89c0f964a5209e6029e3,153
4b5d89c0f964a5209e6029e3,79
4c655c33cdb6e21eeeda343e,159
4c655c33cdb6e21eeeda343e,107
4cdfb944db12548138db38ce,140
4cdfb944db12548138db38ce,58
4dc0406f81545e1cc7e06e06,150
4dc0406f81545e1cc7e06e06,107
4b9746e3f964a52029fe34e3,79
4bc4e76a74a9a5931d89d6f6,135
4bc4e76a74a9a5931d89d6f6,9
4bc4e76a74a9a5931d89d6f6,187
57d3d568498e5a58510f6960,166
4b43c00af964a52065e825e3,135
4b43c00af964a52065e825e3,173
4bc47f24920eb7136ac81e2c,140
4bc47f24920eb7136ac81e2c,58
4b6da357f964a5205d822ce3,35
4b6da357f964a5205d822ce3,24
4b6da357f964a5205d822ce3,17
4b6da357f964a5205d822ce3,30
4e5e118e45dd21543f4ea8e5,140
4e5e118e45dd21543f4ea8e5,58
4b574e4df964a520673028e3,190
4b8fc6f0f964a520ad6133e3,135
4b8fc6f0f964a520ad6133e3,173
4eb3ecd70aaf1abede9f56dd,86
4eb3ecd70aaf1abede9f56dd,187
4dced7897d8b975f18d969e4,43
4dced7897d8b975f18d969e4,59
4ccae230b7d9a143fadcff36,130
4ccae230b7d9a143fadcff36,186
4dff890cfa76b5130d795209,35
4dff890cfa76b5130d795209,62
50aba3d6183f9ef5e26d10e1,140
50aba3d6183f9ef5e26d10e1,58
4be51b1cd4f7c9b6bb162520,154
4be51b1cd4f7c9b6bb162520,107
51bf96cd5019d01860df84d7,135
51bf96cd5019d01860df84d7,29
4c1f613fb306c928074f68b7,90
4c1f613fb306c928074f68b7,10
4c1f613fb306c928074f68b7,43
4f58e1a5e4b0b27ea1c9b126,50
4f58e1a5e4b0b27ea1c9b126,185
4f58e1a5e4b0b27ea1c9b126,0
4c9f738719e4236a7ae85889,140
4c9f738719e4236a7ae85889,58
4e86d1858b81f994283aa4e5,9
4e86d1858b81f994283aa4e5,187
51ce1655498ef93fb60e9325,135
51ce1655498ef93fb60e9325,173
4cc78b2f7722bfb7b8e2a1fa,80
4cc78b2f7722bfb7b8e2a1fa,100
5375021a498ea5ad16446616,74
5375021a498ea5ad16446616,54
5375021a498ea5ad16446616,31
52adaca3498ea486e66e5ed6,140
52adaca3498ea486e66e5ed6,58
4f6f4ae6e4b0e428440034b7,9
4f6f4ae6e4b0e428440034b7,187
56acede4498ecd52addb17b4,105
56acede4498ecd52addb17b4,31
54690908498e62d4c6c1a553,35
54690908498e62d4c6c1a553,62
50c0ef1fe4b07ca818f01cae,71
50c0ef1fe4b07ca818f01cae,68
4b700da6f964a52011052de3,107
51056582e4b08206e0ce7a33,43
51056582e4b08206e0ce7a33,46
5423f81e498edd7709468b98,15
5423f81e498edd7709468b98,107
4c4b1bf1c9e4ef3b8aeaf310,135
4c4b1bf1c9e4ef3b8aeaf310,74
4c4b1bf1c9e4ef3b8aeaf310,54
4c4b1bf1c9e4ef3b8aeaf310,31
4cc9ba5ad147a09342e8e8ae,135
4cc9ba5ad147a09342e8e8ae,173
52877dcf11d2d586b41d06c1,57
4e2737c218500b1821ae3c87,135
4e2737c218500b1821ae3c87,173
4be563eabcef2d7f3fb603e5,190
4c384d7d1e06d13a9e7f773e,43
4c384d7d1e06d13a9e7f773e,59
4e3d841b1495bf24a5dbafde,130
4e3d841b1495bf24a5dbafde,186
526c1bf0498e43df822083f0,79
554f69e9498ef7cacc725b76,9
554f69e9498ef7cacc725b76,187
4b65ba1df964a5200ffc2ae3,135
4b65ba1df964a5200ffc2ae3,9
4b65ba1df964a5200ffc2ae3,187
4d724b0827ddb60c2f84cb1b,43
4d724b0827ddb60c2f84cb1b,46
4c28bf5d9fb5d13a8f039a57,125
4c28bf5d9fb5d13a8f039a57,138
4b7015f5f964a52068062de3,68
4bb74cb1941ad13a347720e3,21
51836f62498eb65be13400e2,10
51836f62498eb65be13400e2,43
4b67466cf964a5203d452be3,190
4cd98e6b1891236a50173c0b,107
4bb843c3b35776b068d0c801,190
4c5d702094fd0f47a84ecb45,130
4c5d702094fd0f47a84ecb45,186
4bd858abf645c9b63da9a7e0,130
4bd858abf645c9b63da9a7e0,186
4b7d0580f964a52040ac2fe3,130
4b7d0580f964a52040ac2fe3,182
4b7d0580f964a52040ac2fe3,36
4b911f37f964a520eaa433e3,130
4b911f37f964a520eaa433e3,186
4f539f16e4b0bf6b5e703f74,130
4f539f16e4b0bf6b5e703f74,186
4b9bb495f964a520fa1b36e3,59
58ca936accce313e5d18a430,105
58ca936accce313e5d18a430,9
58ca936accce313e5d18a430,187
4b90d1eef964a520789833e3,119
4b90d1eef964a520789833e3,59
4c3f1373b0379521ae5b9ba7,130
4c3f1373b0379521ae5b9ba7,182
4c3f1373b0379521ae5b9ba7,36
50544458e4b0e59cc7c55e91,130
50544458e4b0e59cc7c55e91,186
5381ee4b498ea6ffdd02bcb4,71
5381ee4b498ea6ffdd02bcb4,68
4eb418bff5b94bd85b3aae30,90
4eb418bff5b94bd85b3aae30,20
4c0cd4b1b1b676b00c94df86,126
4c0cd4b1b1b676b00c94df86,59
4d7a1dd015958cfafadd1925,90
4d7a1dd015958cfafadd1925,20
4c3f12eab0379521735b9ba7,130
4c3f12eab0379521735b9ba7,186
4b7ed3c9f964a5206a0230e3,43
4b7ed3c9f964a5206a0230e3,46
4b4f462df964a52073ff26e3,125
4b4f462df964a52073ff26e3,79
4e53c1fc7d8b8e9188e14415,130
4e53c1fc7d8b8e9188e14415,186
4c91e423ae45224b686deb97,105
4c91e423ae45224b686deb97,158
4c91e423ae45224b686deb97,122
4b8a8022f964a520796f32e3,43
4b8a8022f964a520796f32e3,59
54784fc8498e52f9d3fcd653,59
4ddcca5b814d8413e55dbbca,43
4ddcca5b814d8413e55dbbca,46
4ba628a6f964a520fd3739e3,130
4ba628a6f964a520fd3739e3,186
4bd3a32e046076b048a37671,43
4bd3a32e046076b048a37671,59
4eb515797bebd97c64ebaab0,43
4eb515797bebd97c64ebaab0,46
4bd6d7fc5631c9b6896aa630,27
4bd6d7fc5631c9b6896aa630,135
4bd6d7fc5631c9b6896aa630,173
4c21b0649390c9b6e86dc9cd,79
4b93fb23f964a520c65e34e3,159
4b93fb23f964a520c65e34e3,107
4b8c03f1f964a5209ab832e3,190
4dd68af3c65bee535a9b4e17,135
4dd68af3c65bee535a9b4e17,173
4b7a5d7df964a520aa2a2fe3,135
4b7a5d7df964a520aa2a2fe3,173
4bab8a7af964a520c7b13ae3,135
4bab8a7af964a520c7b13ae3,173
4bb612ae2ea19521f614ab2f,190
4dc5a726d22dafda2faaeb26,40
4dc5a726d22dafda2faaeb26,82
4dc5a726d22dafda2faaeb26,24
4dc5a726d22dafda2faaeb26,173
4c041dee9a7920a1c8d5d079,190
4b740cc4f964a52076c52de3,190
4caccb5836fa6dcb92bbe178,135
4caccb5836fa6dcb92bbe178,173
4e94733d2c5b36f3226e5625,107
4dc8b8861520875489d1ff8a,130
